image,label
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000618.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000618.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000619.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000619.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000620.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000620.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000621.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000621.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000622.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000622.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000623.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000623.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000624.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000624.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000625.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000625.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000626.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000626.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000627.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000627.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000628.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000628.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000629.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000629.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000630.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000630.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000631.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000631.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000632.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000632.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000633.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000633.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000634.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000634.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000635.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000635.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000636.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000636.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000637.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000637.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000638.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000638.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000639.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000639.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000640.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000640.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000641.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000641.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000642.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000642.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000643.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000643.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000644.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000644.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000645.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000645.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000646.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000646.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000647.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000647.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000648.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000648.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000649.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000649.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000650.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000650.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000651.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000651.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000652.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000652.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000653.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000653.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000654.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000654.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000655.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000655.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000656.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000656.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000657.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000657.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000658.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000658.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000659.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000659.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000660.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000660.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000661.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000661.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000662.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000662.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000663.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000663.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000664.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000664.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000665.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000665.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000666.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000666.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000667.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000667.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000668.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000668.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000669.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000669.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000670.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000670.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000671.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000671.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000672.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000672.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000673.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000673.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000674.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000674.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000675.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000675.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000676.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000676.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000677.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000677.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000678.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000678.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000679.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000679.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000680.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000680.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000681.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000681.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000682.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000682.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000683.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000683.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000684.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000684.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000685.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000685.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000686.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000686.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000687.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000687.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000688.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000688.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000689.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000689.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000690.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000690.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000691.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000691.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000692.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000692.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000693.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000693.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000694.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000694.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000695.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000695.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000696.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000696.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000697.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000697.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000698.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000698.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000699.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000699.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000700.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000700.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000701.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000701.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000702.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000702.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000703.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000703.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000704.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000704.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000705.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000705.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000706.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000706.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000707.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000707.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000708.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000708.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000709.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000709.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000710.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000710.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000711.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000711.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000712.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000712.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000713.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000713.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000714.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000714.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000715.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000715.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000716.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000716.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000717.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000717.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000718.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000718.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000719.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000719.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000720.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000720.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000721.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000721.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000722.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000722.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000723.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000723.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000724.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000724.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000725.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000725.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000726.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000726.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000727.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000727.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000728.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000728.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000729.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000729.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000730.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000730.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000731.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000731.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000732.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000732.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000733.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000733.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000734.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000734.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000735.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000735.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000736.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000736.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000737.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000737.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000738.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000738.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000739.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000739.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000740.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000740.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000741.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000741.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000742.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000742.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000743.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000743.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000744.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000744.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000745.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000745.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000746.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000746.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000747.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000747.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000748.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000748.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000749.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000749.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000750.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000750.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000751.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000751.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000752.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000752.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000753.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000753.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000754.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000754.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000755.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000755.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000756.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000756.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000757.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000757.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000758.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000758.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000759.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000759.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000760.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000760.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000761.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000761.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000762.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000762.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000763.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000763.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000764.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000764.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000765.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000765.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000766.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000766.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000767.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000767.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000768.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000768.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000769.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000769.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000770.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000770.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000771.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000771.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000772.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000772.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000773.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000773.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000774.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000774.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000775.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000775.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000776.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000776.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000777.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000777.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000778.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000778.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000779.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000779.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000780.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000780.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000781.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000781.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000782.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000782.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000783.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000783.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000784.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000784.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000785.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000785.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000786.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000786.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000787.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000787.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000788.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000788.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000789.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000789.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000790.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000790.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000791.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000791.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000792.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000792.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000793.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000793.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000794.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000794.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000795.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000795.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000796.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000796.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000797.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000797.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000798.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000798.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000799.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000799.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000800.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000800.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000801.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000801.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000802.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000802.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000803.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000803.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000804.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000804.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000805.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000805.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000806.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000806.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000807.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000807.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000808.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000808.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000809.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000809.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000810.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000810.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000811.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000811.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000812.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000812.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000813.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000813.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000814.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000814.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000815.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000815.png
train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000816.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000816.png
